file,compare,region,Nodes,SomaSurface,Stems,Bifurcations,Branches,Tips,OverallWidth,OverallHeight,OverallDepth,AverageDiameter,Length,Surface,Volume,MaxEuclideanDistance,MaxPathDistance,MaxBranchOrder,AverageContraction,AverageFragmentation,AverageParent-daughterRatio,AverageBifurcationAngleLocal,AverageBifurcationAngleRemote,HausdorffDimension
./adapt_box/18465/18465_00128.swc,recons,VPM,423,1017.88,2,31,62,32,892.039,688,255.92,3.03404,7277.54,62947.9,56377.2,569.973,1018.43,8,0.930347,5.80645,1.02106,65.3723,65.8655,1.2172
./adapt_box/18465/18465_00132.swc,manual,VPM,10007,12.5664,9,73,153,81,789.521,931.488,223.888,1.9998,21505.8,135125,67562.6,676.546,848.783,10,0.921357,64.3987,1,62.9886,58.8091,1.23554
./adapt_box/18465/18465_00132.swc,recons,VPM,1238,314.159,3,88,177,90,878,1022,246,2.20969,21891.8,147327,85788,721.958,1132.78,13,0.928133,5.9887,0.980414,60.5668,59.7305,1.44469
./adapt_box/18465/18465_00133.swc,manual,VPM,3838,12.5664,6,31,66,36,823.617,703.861,159.504,1.99948,9354.04,58773.2,29386.6,518.524,565.023,9,0.927196,57.1364,1,62.3662,65.0637,1.11378
./adapt_box/18465/18465_00133.swc,recons,VPM,477,452.389,3,34,69,36,860,714,160,2.51698,8399.83,61641.3,43847.4,522.373,576.353,11,0.939722,5.89855,0.879658,56.5695,54.9186,1.30297
./adapt_box/18465/18465_00154.swc,manual,CP,7345,12.5664,7,73,151,79,704.934,701.12,151.056,1.99973,17686.1,111125,55562.4,434.616,1024,13,0.829255,47.6358,1,82.6963,88.9038,1.17297
./adapt_box/18465/18465_00154.swc,recons,CP,476,314.159,3,34,69,36,705.82,703.3,152,4.04454,8184.96,100150,124053,427.317,635.893,8,0.89609,5.88406,0.942885,64.1168,61.4863,1.34346
./adapt_box/18465/18465_00157.swc,manual,CP,9110,12.5664,4,84,170,87,839.05,797.066,221.151,1.99978,19956.9,125393,62696.4,644.41,1097.78,11,0.873946,52.5824,1,68.817,71.6558,1.23304
./adapt_box/18465/18465_00157.swc,recons,CP,602,452.389,2,41,82,42,840,799.6,222,3.39203,10583.7,110078,111362,645.268,733.796,9,0.923432,6.32927,0.976931,63.1606,64.0871,1.26636
./adapt_box/18465/18465_00161.swc,manual,CP,8851,12.5664,7,70,145,76,838.508,1020.61,190.23,1.99977,19615.5,123248,61624,594.755,1207.76,10,0.892716,60.0345,1,67.2074,69.1451,1.18144
./adapt_box/18465/18465_00161.swc,recons,CP,691,804.248,2,53,107,55,844,1022,200.18,4.26599,11960.9,154858,191384,602.611,696.297,9,0.931669,5.4486,0.938629,56.3427,53.3455,1.40193
./adapt_box/18465/18465_00175.swc,manual,VAL,10403,12.5664,6,59,122,64,955.296,881.445,334.2,1.99981,22121.2,138992,69495.8,653.057,1040.01,10,0.907962,84.2623,1,55.766,41.4796,1.15111
./adapt_box/18465/18465_00175.swc,recons,VAL,993,201.062,3,59,119,61,968,894,338,2.72729,17983,149782,116464,666.153,1047.16,10,0.936276,7.33613,0.953669,50.6089,39.7693,1.39634
./adapt_box/18465/18465_00177.swc,manual,VAL,11625,12.5664,8,80,166,87,988.799,784.102,184.542,1.99983,23064.1,144916,72458,647.941,734.863,10,0.933972,69.0241,1,61.1931,43.7206,1.17129
./adapt_box/18465/18465_00177.swc,recons,VAL,1204,1520.53,2,95,190,96,992,808.199,215.06,3.15864,21399.5,204195,186109,651.112,814.706,12,0.958253,5.33158,0.878826,53.6147,44.587,1.4853
./adapt_box/18465/18465_00213.swc,manual,SI,6819,12.5664,4,72,146,75,794.648,866.178,200.359,1.99971,14487,91024.4,45512.2,517.101,1321.28,17,0.906409,45.6986,1,70.9375,67.4809,1.12023
./adapt_box/18465/18465_00213.swc,recons,SI,401,50.2655,2,25,51,27,904,868.92,222,3.40748,7096.7,73407,72371.7,661.74,1246.76,10,0.925795,6.84314,0.991438,60.3627,55.0366,1.24933
./adapt_box/18465/18465_00219.swc,manual,CP,6494,12.5664,6,69,142,74,390.891,852.959,217.229,1.99969,14512,91181.4,45590.7,469.502,902.735,10,0.892559,44.7254,1,75.6068,79.9649,1.17102
./adapt_box/18465/18465_00219.swc,recons,CP,535,452.389,3,44,90,47,398,853.04,220.26,3.6243,9250.29,100920,106001,469.834,680.907,11,0.936952,4.93333,0.959833,57.7298,49.4946,1.45734
./adapt_box/18465/pre_18465_00267.swc,manual,ProS,4341,12.5664,4,28,58,31,1019.89,964.312,257.805,1.99954,9175.08,57648.7,28824.4,622.407,947.28,6,0.904164,73.8276,1,54.0285,65.183,1.15313
./adapt_box/18465/pre_18465_00267.swc,recons,ProS,420,201.062,2,23,46,24,1022,976.2,258,4.3481,7641.46,102249,127015,618.009,943.018,7,0.942856,8.1087,0.958007,47.149,49.4212,1.26425
./adapt_box/18465/18465_00230.swc,manual,VPL,5903,12.5664,7,48,101,54,823.721,658.094,291.472,1.99966,13636.3,85679.4,42839.7,605.505,912.649,7,0.884548,57.4356,1,71.5449,66.0396,1.11115
./adapt_box/18465/18465_00230.swc,recons,VPL,701,1256.64,3,50,101,52,828,826,360,2.74551,12423,101021,79683.6,608.132,873.901,11,0.902207,5.93069,0.880066,62.415,60.1253,1.39375
./adapt_box/18465/18465_00238.swc,manual,ZI,6898,12.5664,4,64,130,67,774.557,624,252.192,1.99971,13593.1,85408.1,42704,489.071,576.663,8,0.899872,52.0538,1,63.2148,69.8599,1.12524
./adapt_box/18465/18465_00238.swc,recons,ZI,617,201.062,3,56,114,59,785.561,628,272.16,2.50113,10404.6,78776.2,54654.9,498.261,564.179,10,0.918554,4.40351,0.912865,60.9628,74.2059,1.285
./adapt_box/18465/18465_00241.swc,manual,VPM,6314,12.5664,8,39,84,46,937.024,676.313,369.968,1.99968,14008.5,88018.1,44009,496.57,731.917,8,0.892746,74.1548,1,62.6481,56.1945,1.13326
./adapt_box/18465/18465_00241.swc,recons,VPM,749,804.248,2,53,107,55,1016,684,372,2.69987,13258.8,105187,83914.9,519.832,761.715,11,0.930353,5.99065,0.875323,61.1137,53.3959,1.37168
./adapt_box/18465/18465_00242.swc,manual,VPL,5804,12.5664,10,53,114,62,684.719,648.256,171.008,1.99966,14390.5,90418.4,45209.2,413.68,471.742,6,0.917148,49.9035,1,69.9571,56.7386,1.15614
./adapt_box/18465/18465_00242.swc,recons,VPL,633,804.248,2,51,105,55,870,654,208.12,3.08942,10819.7,96951.8,86754.1,525.593,788.99,13,0.939074,5.01905,0.976621,61.0173,57.8164,1.32887
./adapt_box/18465/18465_00243.swc,manual,VPM,6633,12.5664,13,55,121,67,887.859,629.011,181.595,1.9997,16599.2,104296,52147.8,481.563,559.244,8,0.882303,53.8099,1,71.9454,61.7926,1.16362
./adapt_box/18465/18465_00243.swc,recons,VPM,716,804.248,4,51,108,58,940,633.52,182,3.26313,12440.6,118977,116214,534.785,614.523,10,0.910848,5.62037,0.885499,65.8907,60.4666,1.58427
./adapt_box/18465/18465_00245.swc,manual,ZI,17385,12.5664,5,140,283,144,1021.39,863.969,301.678,1.99988,33004.4,207373,103686,631.768,1201.57,24,0.90438,60.4276,1,68.045,69.5672,1.27611
./adapt_box/18465/18465_00245.swc,recons,ZI,973,201.062,3,82,166,85,1022,866,304,2.63638,16581.4,131164,98234.8,629.832,755.129,15,0.931326,4.85542,0.981003,59.7066,55.4451,1.49101
./adapt_box/18465/18465_00248.swc,manual,DG-sg,3838,12.5664,3,25,51,27,544.946,722.268,244.308,1.99948,6540.5,41095.2,20547.6,480.805,612.842,6,0.90308,74.2353,1,59.5411,71.8434,1.06487
./adapt_box/18465/18465_00248.swc,recons,DG-sg,351,314.159,2,23,47,25,549.22,795.86,245.2,4.24786,6010.14,80037.4,100521,474.002,688.076,9,0.940256,6.44681,0.902376,72.4994,79.0271,1.22586
./adapt_box/18465/18465_00261.swc,manual,VM,11424,12.5664,7,84,173,90,981.785,924,347.472,1.99982,24256.1,152405,76202.7,587.882,711.109,12,0.921664,65.0289,1,66.0302,60.0574,1.10793
./adapt_box/18465/18465_00261.swc,recons,VM,1230,12.5664,2,98,196,99,982,1016.7,426,2.59984,21507.2,167708,124263,704.765,961.574,20,0.936546,5.27041,1.01059,63.6765,69.4227,1.42311
./adapt_box/18465/18465_00264.swc,manual,CP,8325,12.5664,6,81,166,86,514.641,894.67,165.008,1.99976,18904.2,118778,59389.2,512.981,1231.2,13,0.838907,49.1446,1,81.6538,83.3053,1.2116
./adapt_box/18465/18465_00264.swc,recons,CP,507,314.159,2,40,80,41,515.84,896,166,2.84694,8701.08,74461.3,59687.3,513.645,601.395,12,0.87611,5.325,0.978542,70.3412,66.8771,1.44825
./adapt_box/18465/18465_00282.swc,manual,CP,8470,12.5664,5,82,167,86,810.518,744.112,183.616,1.99976,19320.5,121394,60697,525.011,1410.79,13,0.817433,49.7126,1,78.0004,80.2946,1.17901
./adapt_box/18465/18465_00282.swc,recons,CP,586,615.752,2,47,94,48,812,750,184,3.69283,9995.32,112687,122265,526.13,681.775,10,0.872193,5.2234,1.00381,62.4479,65.7431,1.33286
./adapt_box/18465/18465_00283.swc,manual,,9054,12.5664,5,85,173,89,634.4,763.519,137.168,1.99978,19043.7,119655,59827.6,497.379,1255.01,13,0.860506,51.3295,1,72.5165,73.9993,1.19964
./adapt_box/18465/18465_00283.swc,recons,,629,1017.88,3,54,109,56,858,763.739,154,4.10779,10684.2,132029,157914,560.668,1369.5,8,0.911403,4.76147,0.910856,52.7572,54.7121,1.3785
./adapt_box/18465/18465_00286.swc,manual,VPM,6777,12.5664,8,46,98,53,901.312,773.504,238.694,1.9997,14691.2,92307.5,46153.7,654.594,929.348,9,0.886372,68.1429,1,63.4353,58.7164,1.12878
./adapt_box/18465/18465_00286.swc,recons,VPM,742,1520.53,3,50,102,53,938,780,242.64,3.22695,13184.2,123702,125376,683.152,941.49,11,0.924786,6.26471,0.914705,55.5477,53.0603,1.37798
./adapt_box/18465/18465_00287.swc,manual,VPM,3721,12.5664,10,29,66,38,752.832,559.84,143.056,1.99946,10071.1,63278.5,31639.2,410.091,473.538,6,0.892416,55.3636,1,69.2804,65.3449,1.12072
./adapt_box/18465/18465_00287.swc,recons,VPM,441,113.097,3,33,68,36,758,564,144,3.07664,7691.37,66508.3,63390.1,415.148,463.603,8,0.932779,5.47059,0.926577,61.7363,52.6852,1.24081
./adapt_box/18465/18465_00288.swc,manual,VPM,3634,12.5664,9,27,61,35,846.273,639.615,172,1.99945,8959.37,56293.4,28146.7,524.586,566.842,6,0.893301,58.5574,1,59.1833,68.3954,1.17848
./adapt_box/18465/18465_00288.swc,recons,VPM,579,804.248,5,38,81,44,848,723.86,354,2.75613,10083.5,79943.2,66370,596.443,893.303,7,0.913389,6.1358,0.918776,61.5351,65.0778,1.2834
./adapt_box/18465/18465_00294.swc,manual,VPL,4985,12.5664,5,45,93,49,831.969,564.459,199.08,1.9996,10685.2,67137.4,33568.7,523.476,1053.91,9,0.915127,52.5914,1,61.0576,62.0897,1.22493
./adapt_box/18465/18465_00294.swc,recons,VPL,566,314.159,3,53,107,55,834,575.54,200,3.37809,9807.93,98118.3,100029,623.419,675.612,11,0.932969,4.28037,0.909388,61.1184,56.4643,1.38305
./adapt_box/18465/18465_00300.swc,manual,ZI,7573,12.5664,7,74,153,80,655.168,590.172,303.22,1.99974,15310.3,96197.7,48098.9,515.707,560.548,8,0.911865,48.4902,1,62.6351,65.9657,1.16331
./adapt_box/18465/18465_00300.swc,recons,ZI,487,12.5664,3,38,77,40,656,592,304,2.17495,8512.14,56936.3,32584.6,507.123,540.305,11,0.936646,5.31169,0.983983,63.4579,59.0526,1.35254
./adapt_box/18465/18465_00305.swc,manual,VPL,7207,12.5664,11,50,109,60,838.898,939.425,263.672,1.99972,17278.9,108566,54283.2,512.3,545.385,6,0.88973,65.1101,1,64.7127,60.8266,1.14959
./adapt_box/18465/18465_00305.swc,recons,VPL,771,1520.53,4,53,110,58,842,948,264,3.97873,13562.6,160102,179712,513.626,540.483,11,0.934019,6,0.834298,52.1532,49.4947,1.34453
./adapt_box/18465/18465_00309.swc,manual,BMAp,4065,12.5664,4,62,126,65,912.961,792.129,347.408,1.99951,10205.6,64123.6,32061.8,661.849,1369.78,15,0.90939,31.254,1,77.5297,84.4616,1.06274
./adapt_box/18465/18465_00309.swc,recons,BMAp,378,804.248,2,22,45,24,948,978,364,4.64339,6744.31,94851.4,143746,657.027,1276.86,8,0.932731,7.37778,0.963407,62.4348,77.0642,1.17049
./adapt_box/18467/pre_18467_00495.swc,manual,TR,5582,12.5664,3,35,71,37,1011.39,1021.62,387.312,1.99964,10912.5,68565.1,34282.5,687.938,1119.17,10,0.893776,77.6056,1,62.1225,77.9797,1.0375
./adapt_box/18467/pre_18467_00495.swc,recons,TR,332,452.389,2,13,26,14,1012.92,1022,388,2.57108,6168.51,47996.9,37762.7,657.463,771.753,6,0.927178,11.7308,0.749487,65.9337,88.7883,1.1348
./adapt_box/18469/pre_18469_00001.swc,manual,SSp-ll4,12384,12.5664,14,78,168,91,759.927,1021.25,235.778,1.99984,26788.2,168315,84157.6,719.935,1257.32,12,0.919923,72.7083,1,72.638,74.0691,1.19018
./adapt_box/18469/pre_18469_00001.swc,recons,SSp-ll4,820,452.389,4,47,98,52,760,1022,236,2.87805,14730.7,121506,104059,659.906,845.059,11,0.951106,7.35714,0.915787,51.9076,52.8246,1.43424
./adapt_box/18469/pre_18469_00086.swc,manual,RSPd5,20589,12.5664,9,112,231,120,1019.7,1021.45,463.504,1.9999,38625.2,242689,121345,705.893,1659.53,17,0.917147,88.1255,1,62.4721,60.2396,1.15272
./adapt_box/18469/pre_18469_00086.swc,recons,RSPd5,1344,804.248,3,70,142,73,1020,1022,464,3.8689,24315.6,282738,329643,688.552,926.206,14,0.942675,8.45775,0.953992,55.0651,52.7309,1.27072
./adapt_box/18470/18470_3227_x19287_y16117.swc,manual,SSp-m5,17861,12.5664,9,132,271,140,941.777,1021.59,313.405,1.99989,38322.8,240789,120395,728.843,2102.2,23,0.890383,64.9041,1,85.7819,80.7976,1.21252
./adapt_box/18470/18470_3227_x19287_y16117.swc,recons,SSp-m5,940,1520.53,3,60,122,63,942,1022,314,3.6417,16569.3,178056,203123,649.176,918.802,14,0.918363,6.69672,0.924752,60.5155,61.39,1.32285
./adapt_box/18470/18470_4630_x23468_y24795.swc,manual,RSPd5,14879,12.5664,10,71,150,80,1021.84,1014.36,395.194,1.99987,33033.1,207553,103777,685.468,1585.8,13,0.914349,98.1867,1,73.0435,72.013,1.16214
./adapt_box/18470/18470_4630_x23468_y24795.swc,recons,RSPd5,905,1520.53,2,48,97,50,1022,1015.14,396.32,3.23403,16346.9,156597,157368,681.275,1003.84,13,0.945669,8.31959,0.885021,54.2165,60.4875,1.32424
./adapt_box/18470/18470_3582_x22459_y29708.swc,manual,MOs2/3,17556,12.5664,8,119,244,126,1021.98,1013.09,277.982,1.99989,36012.1,226271,113135,721.032,2553.28,29,0.903329,70.9467,1,75.4983,69.5813,1.21181
./adapt_box/18470/18470_3582_x22459_y29708.swc,recons,MOs2/3,831,804.248,3,49,99,51,1022,1014,278,3.0012,14805.7,130633,115295,708.785,812.957,10,0.949535,7.38384,0.88712,63.6768,59.7346,1.28229
./adapt_box/18864/pre_18864_00174.swc,manual,MOp2/3,21697,12.5664,7,145,295,151,1021.55,1021.83,402.211,1.99991,48271.5,303299,151649,706.17,2324.22,22,0.904195,72.5458,1,69.2444,69.0903,1.18766
./adapt_box/18864/pre_18864_00174.swc,recons,MOp2/3,1315,452.389,6,86,177,92,1022,1022,406.08,4.05262,23309,284497,377719,700.665,1022.56,10,0.947826,6.42373,1.03126,54.105,61.6089,1.28872
./adapt_box/18864/pre_18864_00247.swc,manual,MOp2/3,18202,12.5664,7,133,271,139,1021.7,1021.95,367.394,1.99989,41098.2,258227,129114,703.046,3415.88,18,0.897945,66.1624,1,78.2643,72.5491,1.18633
./adapt_box/18864/pre_18864_00247.swc,recons,MOp2/3,1353,1017.88,2,98,197,100,1022,1022,368,3.44582,23864.8,247985,258982,702.786,1225.34,15,0.95492,5.86294,1.03077,59.6418,56.8603,1.4141
./adapt_box/18864/18864_00002.swc,manual,SSp-bfd2/3,17109,12.5664,6,129,262,134,927.191,1021.93,470.562,1.99988,39007.2,245089,122545,707.423,1682.37,16,0.904951,64.2977,1,82.1298,67.5591,1.19838
./adapt_box/18864/18864_00002.swc,recons,SSp-bfd2/3,1002,113.097,2,87,174,88,928,1022,471.02,3.07804,17372.1,159599,142429,665.317,1003.12,14,0.95769,4.75287,0.973834,62.4423,57.5613,1.42093
./adapt_box/18864/pre_18864_00111.swc,manual,SSp-n2/3,10708,12.5664,9,97,201,105,791.474,1017.46,354.434,1.99981,25593.3,160808,80403.9,650.904,1169.2,12,0.900917,52.2687,1,72.5318,65.351,1.1899
./adapt_box/18864/pre_18864_00111.swc,recons,SSp-n2/3,983,1256.64,4,84,172,89,792,1018.12,356,3.88016,16929.8,193227,234623,653.008,795.922,13,0.946102,4.7093,0.908157,60.9335,60.4361,1.4629
./adapt_box/18864/pre_18864_00108.swc,manual,SSp-n2/3,17990,12.5664,7,160,325,166,1013.56,1021.18,323.472,1.99989,42575,267507,133753,732.244,1939.16,11,0.896025,54.3508,1,68.8996,66.1458,1.23558
./adapt_box/18864/pre_18864_00108.swc,recons,SSp-n2/3,1325,1520.53,6,116,237,122,1014.6,1022,323.88,3.52709,22604.3,236060,277773,626.932,1066.01,11,0.945298,4.5865,0.920189,59.4499,60.2029,1.442
./adapt_box/18864/18864_00015.swc,manual,SSp-bfd4,14596,12.5664,8,103,212,110,910.982,919.172,509.696,1.99986,34271.7,215336,107668,699.492,1551.71,12,0.924717,67.8443,1,62.683,63.4206,1.099
./adapt_box/18864/18864_00015.swc,recons,SSp-bfd4,1084,1017.88,4,76,156,81,912.36,920,510,3.83026,18923.3,215568,269366,697.452,1181.1,12,0.93543,5.94231,0.937159,59.9122,61.5869,1.36743
./adapt_box/18864/18864_4380_x6371_y4940.swc,manual,SSp-n4,14266,12.5664,4,110,222,113,907.224,1021.86,239.818,1.99986,36283,227973,113986,651.292,1555.97,13,0.904878,63.2568,1,82.8622,74.4356,1.14813
./adapt_box/18864/18864_4380_x6371_y4940.swc,recons,SSp-n4,683,804.248,4,67,136,70,908,1022,240,3.75783,11310.6,119255,149327,663.301,824.516,11,0.94062,4.01471,0.892073,56.3806,60.1832,1.35981
./adapt_box/18864/pre_18864_00065.swc,manual,SSp-ul2/3,14910,12.5664,11,124,257,134,1013.37,1011.61,381.883,1.99987,33824,212523,106261,700.716,2167.98,23,0.913654,57.0117,1,76.9281,65.9507,1.1814
./adapt_box/18864/pre_18864_00065.swc,recons,SSp-ul2/3,1100,1017.88,6,82,169,88,1014.9,1011.74,382,4.09109,18795,226668,294180,604.897,1269.68,12,0.954469,5.50296,0.989744,60.488,57.9367,1.30474
./adapt_box/18864/18864_00021.swc,manual,SSp-ul2/3,12414,12.5664,8,100,206,107,998.952,1009.21,345.704,1.99984,28816.3,181058,90529.1,649.808,1912.12,17,0.917048,59.2573,1,73.0511,64.5152,1.1078
./adapt_box/18864/18864_00021.swc,recons,SSp-ul2/3,1021,1017.88,5,80,163,84,1002,1011.98,347.26,4.74143,17188.6,245874,375171,616.613,890.802,9,0.940806,5.25767,0.967974,55.1961,54.3905,1.25526
./adapt_box/18864/18864_4420_x4377_y8261.swc,manual,SSp-ul4,14425,12.5664,6,87,178,92,1021.6,854.735,474.33,1.99986,35900.6,225570,112785,625.12,1801.83,10,0.895264,80.0337,1,73.0698,75.1918,1.13997
./adapt_box/18864/18864_4420_x4377_y8261.swc,recons,SSp-ul4,730,615.752,3,54,109,56,1022,854.9,474.54,3.93808,12324.8,144606,176787,590.234,709.102,10,0.924758,5.68807,0.985947,58.7069,72.765,1.25301
./adapt_box/18864/18864_00023.swc,manual,SSp-un2/3,13550,12.5664,7,117,239,123,1021.13,756.112,345.82,1.99985,30645.3,192550,96275,638.847,1397.27,17,0.91225,55.6904,1,78.1752,63.9276,1.22233
./adapt_box/18864/18864_00023.swc,recons,SSp-un2/3,916,452.389,4,80,163,84,1022,756.92,346.22,4.09716,15616.5,189278,237135,632.576,785.773,15,0.951493,4.6135,0.917068,57.2654,58.1132,1.34352
./adapt_box/18864/18864_00025.swc,manual,SSp-ul2/3,15496,12.5664,8,120,246,127,813.57,1021.26,497.616,1.99987,35770.3,224751,112376,649.625,1693.78,14,0.896146,61.9878,1,75.5495,72.7475,1.19228
./adapt_box/18864/18864_00025.swc,recons,SSp-ul2/3,1236,804.248,4,111,225,115,814,1022,498.64,3.84369,20846.6,237706,290506,640.375,988.558,17,0.946008,4.48889,0.968757,60.9074,72.2891,1.32132
./adapt_box/18864/18864_00026.swc,manual,AId2/3,14086,12.5664,9,94,195,102,1021.39,1021.87,398.166,1.99986,29952.8,188199,94099.4,728.832,1208.97,10,0.893024,71.2308,1,64.8801,60.9901,1.16377
./adapt_box/18864/18864_00026.swc,recons,AId2/3,1110,615.752,5,70,143,74,1022,1022,402.22,4.50162,19513,266286,364393,704.042,853.059,11,0.943461,6.75524,0.979048,55.9129,53.4989,1.32537
./adapt_box/18864/18864_00029.swc,manual,GU4,11413,12.5664,7,79,163,85,1021.88,919.806,226.76,1.99982,26755.4,168109,84054.5,722.132,1703.9,19,0.902113,69.0123,1,83.9532,76.6126,1.20138
./adapt_box/18864/18864_00029.swc,recons,GU4,673,201.062,5,45,94,50,1022,938,226.92,5.01991,11775.4,177925,272825,652.176,772.108,9,0.938732,6.14894,1.05855,55.9263,63.459,1.262
./adapt_box/18864/18864_4429_x7945_y3080.swc,manual,SSs2/3,16390,12.5664,8,115,236,122,840.177,1011.94,337.747,1.99988,39893.6,250659,125330,611.294,1606.57,12,0.886473,68.4449,1,76.2132,70.6574,1.14718
./adapt_box/18864/18864_4429_x7945_y3080.swc,recons,SSs2/3,1015,1256.64,6,84,173,90,841,1013.94,337.84,3.70345,17429.7,191240,222972,585.208,745.798,13,0.937687,4.86127,0.961683,64.6738,64.7376,1.30408
./adapt_box/18864/18864_4554_x9386_y2232.swc,manual,SSs2/3,12581,12.5664,9,98,203,106,1021.94,821.756,504.002,1.99984,30195.1,189721,94860.6,696.341,1511.47,14,0.902001,60.9704,1,74.6372,63.6584,1.19433
./adapt_box/18864/18864_4554_x9386_y2232.swc,recons,SSs2/3,977,452.389,6,69,143,75,1022,822.62,504.26,3.36029,16773.6,169126,175499,695.14,927.821,15,0.946679,5.82517,0.999086,63.2815,63.9061,1.3106
./adapt_box/18864/18864_4797_x9453_y2359.swc,manual,SSs2/3,15686,12.5664,8,123,252,130,923.008,1014.7,431.346,1.99987,38279.3,240516,120258,663.657,1862.45,12,0.913323,61.2421,1,73.7971,60.3863,1.11371
./adapt_box/18864/18864_4797_x9453_y2359.swc,recons,SSs2/3,1330,314.159,5,98,199,102,923.34,1015.22,432,3.60722,23393.3,253394,295025,617.828,915.399,10,0.950918,5.67839,0.929747,59.3459,58.8564,1.34595
./adapt_box/18864/pre_18864_00225.swc,manual,VISC2/3,13004,12.5664,9,91,189,99,1020.49,773.105,421.223,1.99985,30925.6,194311,97155.7,732.24,1885.26,13,0.89746,67.7989,1,73.5372,66.3383,1.18413
./adapt_box/18864/pre_18864_00225.swc,recons,VISC2/3,884,314.159,3,66,135,70,1021.3,773.32,422,3.45724,15460.6,161294,170164,663.307,746.747,11,0.933163,5.54074,1.00285,57.3821,61.1264,1.29801
./adapt_box/18864/18864_4693_x10912_y2095.swc,manual,SSs4,13886,12.5664,5,99,201,103,939.279,1020.61,471.344,1.99986,33787.8,212295,106148,724.209,1702.13,11,0.899899,68.0796,1,79.86,74.1117,1.10993
./adapt_box/18864/18864_4693_x10912_y2095.swc,recons,SSs4,921,201.062,5,59,121,63,939.98,1022,472,4.08947,16327.6,196552,253112,711.072,817.669,9,0.94826,6.60331,0.98611,56.1618,64.0454,1.36128
./adapt_box/18864/18864_00040.swc,manual,SSp-m2/3,12259,12.5664,6,97,198,102,991.792,1021.85,296.568,1.99984,29449.3,185035,92517.6,658.343,1250.71,14,0.906549,60.9091,1,72.4881,63.129,1.18938
./adapt_box/18864/18864_00040.swc,recons,SSp-m2/3,1261,1256.64,6,103,211,109,992.02,1022,302,3.90135,21798.1,254727,325818,639.351,1067.05,14,0.950413,4.97156,0.898204,58.6207,60.0803,1.37188
./adapt_box/18864/18864_00043.swc,manual,SSs2/3,13792,12.5664,7,117,239,123,1021.92,1021.26,333.76,1.99985,32741.2,205719,102859,711.929,2042.78,14,0.923502,56.7029,1,84.6491,68.4255,1.17377
./adapt_box/18864/18864_00043.swc,recons,SSs2/3,964,1256.64,5,70,143,74,1022,1022,334,3.60996,16724.2,177250,197265,673.148,989.517,11,0.944513,5.73427,0.977873,52.8549,54.3606,1.34472
./adapt_box/18864/18864_2047_x3016_y12128.swc,manual,MOs2/3,9528,12.5664,10,82,172,91,787.346,987.527,215.816,1.99979,21842.6,137241,68620.4,703.655,1112.86,12,0.895295,54.3895,1,71.4154,60.0815,1.22855
./adapt_box/18864/18864_2047_x3016_y12128.swc,recons,MOs2/3,855,50.2655,5,70,143,74,787.92,988,216,4.57287,14790.8,203339,282074,704.449,726.817,12,0.949038,4.97203,0.992733,48.6641,52.4849,1.39217
./adapt_box/18864/18864_1917_x3417_y12763.swc,manual,MOs2/3,10714,12.5664,4,74,150,77,1013.68,901.8,161.959,1.99981,25063,157475,78737.7,704.393,1750.08,16,0.911416,70.42,1,77.6062,63.4209,1.10745
./adapt_box/18864/18864_1917_x3417_y12763.swc,recons,MOs2/3,340,50.2655,2,20,40,21,1014,902,162,3.35471,6066.4,62149.4,62860.3,664.593,749.593,8,0.935104,7.475,1.35958,51.6586,60.0499,1.127
